stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
200531,"JEWETT AV/WATERS AV",,  40.616596, -74.131264,,,0,
200532,"JEWETT AV/MARKHAM PL",,  40.615540, -74.131172,,,0,
200533,"JEWETT AV/WATCHOGUE RD",,  40.612976, -74.130867,,,0,
200534,"VICTORY BL/PERRY AV",,  40.612473, -74.129837,,,0,
200535,"VICTORY BL/MOUNTAINVIEW AV",,  40.612740, -74.126541,,,0,
200536,"VICTORY BL/LESTER ST",,  40.612896, -74.124496,,,0,
200537,"VICTORY BL/MANOR RD",,  40.613041, -74.122231,,,0,
200538,"VICTORY BL/TODT HILL RD",,  40.613308, -74.118904,,,0,
200539,"VICTORY BL/SLOSSON AV",,  40.613468, -74.116402,,,0,
200540,"VICTORY BL/LITTLE CLOVE RD",,  40.613735, -74.112946,,,0,
200541,"VICTORY BL/ALBERT ST",,  40.614120, -74.111031,,,0,
200542,"VICTORY BL/RENWICK AV",,  40.614861, -74.107559,,,0,
200543,"VICTORY BL/SENECA AV",,  40.615852, -74.104660,,,0,
200544,"VICTORY BL/CLOVE RD",,  40.616402, -74.103279,,,0,
200545,"VICTORY BL/GRAND AV",,  40.617664, -74.101532,,,0,
200546,"VICTORY BL/HIGHLAND AV",,  40.619820, -74.099365,,,0,
200548,"VICTORY BL/THERESA PL",,  40.624477, -74.093567,,,0,
200549,"VICTORY BL/EDDY ST",,  40.626759, -74.091339,,,0,
200550,"VICTORY BL/FOREST AV",,  40.630280, -74.088814,,,0,
200551,"VICTORY BL/AUSTIN PL",,  40.632481, -74.086807,,,0,
200552,"VICTORY BL/CEBRA AV",,  40.634209, -74.085434,,,0,
200553,"VICTORY BL/JERSEY ST",,  40.635624, -74.083862,,,0,
200570,"VICTORY BL/JERSEY ST",,  40.635818, -74.083679,,,0,
200571,"VICTORY BL/CEBRA AV",,  40.633858, -74.085999,,,0,
200572,"VICTORY BL/WOODSTOCK AV",,  40.631771, -74.087601,,,0,
200573,"VICTORY BL/FOREST AV",,  40.630375, -74.088867,,,0,
200574,"VICTORY BL/EDDY ST",,  40.626289, -74.091850,,,0,
200575,"VICTORY BL/THERESA PL",,  40.624043, -74.094414,,,0,
200576,"VICTORY BL/GOLF COURSE ENT",,  40.622570, -74.096336,,,0,
200579,"VICTORY BL/MELROSE AV",,  40.617802, -74.101654,,,0,
200580,"VICTORY BL/CLOVE RD",,  40.616077, -74.104546,,,0,
200582,"VICTORY BL/ALBERT ST",,  40.614193, -74.111374,,,0,
200583,"VICTORY BL/LITTLE CLOVE RD",,  40.613846, -74.113670,,,0,
200584,"VICTORY BL/SLOSSON AV",,  40.613548, -74.117325,,,0,
200585,"VICTORY BL/HODGES PL",,  40.613338, -74.119865,,,0,
200586,"VICTORY BL/MANOR RD",,  40.613106, -74.123016,,,0,
200590,"JEWETT AV/KIMBALL AV",,  40.614929, -74.130875,,,0,
200591,"JEWETT AV/GOODWIN AV",,  40.616413, -74.131050,,,0,
200592,"JEWETT AV/KEIBER CT",,  40.618572, -74.131340,,,0,
200593,"JEWETT AV/COLLEGE AV",,  40.621338, -74.131798,,,0,
200594,"JEWETT AV/BURNSIDE AV",,  40.622559, -74.131996,,,0,
200595,"JEWETT AV/EGBERT AV",,  40.624432, -74.131889,,,0,
200596,"JEWETT AV/FOREST AV",,  40.626198, -74.131226,,,0,
200597,"JEWETT AV/HOLBERNT CT",,  40.629448, -74.130150,,,0,
200598,"JEWETT AV/POST AV",,  40.630787, -74.130280,,,0,
200612,"CLOVE RD/SCHOHARIE ST",,  40.614307, -74.101891,,,0,
200614,"HOWARD AV/CLOVE RD",,  40.612465, -74.098961,,,0,
200616,"HOWARD AV / WAGNER COLLEGE",,  40.616482, -74.094307,,,0,
200618,"HOWARD AV/SIGNAL HILL RD",,  40.618507, -74.091049,,,0,
200619,"ARLO RD/HOWARD AV",,  40.619598, -74.090469,,,0,
200620,"ARLO RD / 73 ARLO RD",,  40.619038, -74.096313,,,0,
200621,"ARLO RD/STRATFORD RD",,  40.619759, -74.094467,,,0,
200622,"HOWARD AV/SETH CT",,  40.618179, -74.094101,,,0,
200623,"HOWARD AV / WAGNER COLLEGE",,  40.616501, -74.094643,,,0,
200624,"HOWARD AV/CAMPUS RD",,  40.615673, -74.096535,,,0,
200626,"CLOVE RD/FOOTE AV",,  40.613422, -74.100349,,,0,
200627,"CLOVE RD/VAN CORTLANDT AV",,  40.614861, -74.102188,,,0,
200646,"CLOVE RD/BEMENT AV",,  40.620483, -74.109787,,,0,
200652,"CLOVE RD/MILFORD DR",,  40.610191, -74.096977,,,0,
200660,"HYLAN BL/NORWAY AV",,  40.598499, -74.081268,,,0,
200661,"HYLAN BL/LAMPORT BL",,  40.598408, -74.079117,,,0,
200662,"HYLAN BL/KRAMER ST",,  40.597992, -74.076279,,,0,
200663,"HYLAN BL/LINWOOD AV",,  40.597519, -74.073944,,,0,
200664,"HYLAN BL/SAND LA",,  40.598518, -74.072334,,,0,
200677,"RENWICK AV/LITTLE CLOVE RD",,  40.610771, -74.105637,,,0,
200678,"MILFORD DR/OCEAN TER",,  40.609844, -74.103912,,,0,
200679,"MILFORD DR/ENDOR AV",,  40.610073, -74.100395,,,0,
200694,"SAND LA/McCLEAN AV",,  40.597027, -74.070473,,,0,
200695,"SAND LA/HYLAN BL",,  40.598576, -74.071861,,,0,
200696,"HYLAN BL/FINGERBOARD RD",,  40.601532, -74.072655,,,0,
200697,"HYLAN BL/BIONIA AV",,  40.598045, -74.075829,,,0,
200698,"HYLAN BL/STEUBEN ST",,  40.598576, -74.078140,,,0,
200699,"HYLAN BL/ALLENDALE RD",,  40.598671, -74.079887,,,0,
200700,"HYLAN BL/CLOVE RD",,  40.598732, -74.080963,,,0,
200708,"NARROWS RD N/RICHMOND RD",,  40.609711, -74.090767,,,0,
200710,"CLOVE RD/HOWARD AV",,  40.612717, -74.099518,,,0,
200713,"CLOVE RD/VICTORY BL",,  40.616596, -74.103516,,,0,
200714,"CLOVE RD/BEVERLY AV",,  40.617897, -74.104706,,,0,
200715,"CLOVE RD/CLOVE LAKE PARK",,  40.619514, -74.107498,,,0,
200716,"CLOVE RD/BEMENT AV",,  40.620945, -74.110313,,,0,
200736,"LITTLE CLOVE RD/SENECA AV",,  40.610947, -74.101784,,,0,
200746,"CLYDE PL/ARNOLD ST",,  40.638916, -74.090111,,,0,
200747,"FRANKLIN AV/PROSPECT AV",,  40.639477, -74.091003,,,0,
200748,"PROSPECT AV/PENDELTON PL",,  40.639683, -74.091957,,,0,
200749,"PROSPECT AV/LAFAYETTE AV",,  40.639381, -74.093658,,,0,
200750,"LAFAYETTE AV/ALDEN PL",,  40.636955, -74.093636,,,0,
200751,"LAFAYETTE AV/BRIGHTON AV",,  40.635670, -74.092651,,,0,
200752,"BRIGHTON AV/WEBSTER AV",,  40.635784, -74.089424,,,0,
200753,"BRIGHTON AV/JERSEY ST",,  40.637756, -74.087303,,,0,
200754,"JERSEY ST/HENDRICKS AV",,  40.640141, -74.087074,,,0,
200755,"JERSEY ST/LAYTON AV",,  40.641460, -74.086708,,,0,
200756,"JERSEY ST/CRESCENT AV",,  40.642399, -74.086494,,,0,
200757,"WESTERVELT AV/CRESCENT AV",,  40.643730, -74.084305,,,0,
200758,"WESTERVELT AV/HAMILTON AV",,  40.645710, -74.085747,,,0,
200760,"HAMILTON AV/DANIEL LOW TER",,  40.644630, -74.082230,,,0,
200761,"HAMILTON AV/ST MARKS PL",,  40.644718, -74.080704,,,0,
200762,"ST MARKS PL/WALL ST",,  40.643192, -74.079140,,,0,
200763,"ST MARKS PL/FORT PL",,  40.642338, -74.078438,,,0,
200764,"HYATT ST/CENTRAL AV",,  40.641819, -74.077133,,,0,
200765,"SLOSSON TER/BAY ST",,  40.639549, -74.075829,,,0,
200770,"BRIGHTON AV/PORTLAND PL",,  40.635445, -74.096138,,,0,
200771,"BRIGHTON AV/LAFAYETTE AV",,  40.635494, -74.092422,,,0,
200775,"BRIGHTON AV/CASTLETON AV",,  40.634178, -74.097237,,,0,
200779,"SLOSSON TER/BAY ST",,  40.639633, -74.076141,,,0,
200780,"CENTRAL AV/HYATT ST",,  40.641842, -74.076942,,,0,
200781,"ST MARKS PL/HYATT ST",,  40.641956, -74.078011,,,0,
200782,"ST MARKS PL/WALL ST",,  40.643684, -74.079330,,,0,
200783,"ST MARKS PL/HAMILTON AV",,  40.645092, -74.080437,,,0,
200784,"ST MARKS PL/NICHOLAS ST",,  40.646191, -74.081802,,,0,
200785,"WESTERVELT AV/ST MARKS PL",,  40.646393, -74.086548,,,0,
200786,"WESTERVELT AV/CLEVELAND ST",,  40.644665, -74.085167,,,0,
200787,"CRESCENT AV/WESTERVELT AV",,  40.643349, -74.084503,,,0,
200791,"JERSEY ST/BRIGHTON AV",,  40.638149, -74.087555,,,0,
200792,"BRIGHTON AV/PINE ST",,  40.636978, -74.088684,,,0,
200793,"BRIGHTON AV/WEBSTER AV",,  40.635765, -74.089638,,,0,
200795,"LAFAYETTE AV/ALDEN PL",,  40.637577, -74.093666,,,0,
200796,"LAFAYETTE AV/PROSPECT AV",,  40.638920, -74.093971,,,0,
200797,"PROSPECT AV/PENDELTON PL",,  40.639503, -74.092201,,,0,
200798,"PROSPECT AV/FRANKLIN AV",,  40.639763, -74.090805,,,0,
200800,"BRIGHTON AV/PORTLAND PL",,  40.635235, -74.096634,,,0,
200820,"MORNINGSTAR RD/FOREST  AV",,  40.625172, -74.148666,,,0,
200821,"MORNINGSTAR RD/BOWLES AV",,  40.627754, -74.147987,,,0,
200822,"MORNINGSTAR RD/ST ADALBERT PL",,  40.629620, -74.147385,,,0,
200823,"MORNINGSTAR RD/WALKER ST",,  40.631031, -74.146904,,,0,
200836,"POST AV/DECKER AV",,  40.632130, -74.132980,,,0,
200837,"POST AV/JEWETT AV",,  40.630936, -74.130821,,,0,
200838,"POST AV/GREENLEAF AV",,  40.631096, -74.127731,,,0,
200839,"POST AV/CLOVE RD",,  40.631634, -74.125092,,,0,
200840,"CARY AV/TAYLOR ST",,  40.631886, -74.122940,,,0,
200841,"CARY AV/ELIZABETH ST",,  40.632175, -74.120506,,,0,
200842,"CARY AV/CAROLINE ST",,  40.632328, -74.119247,,,0,
200843,"CARY AV/BROADWAY",,  40.632668, -74.116402,,,0,
200844,"CARY AV/N BURGHER AV",,  40.632847, -74.114380,,,0,
200845,"CARY AV/BEMENT AV",,  40.633186, -74.112030,,,0,
200846,"BEMENT AV/CASTLETON AV",,  40.634628, -74.112129,,,0,
200847,"BEMENT AV/HENDERSON AV",,  40.637398, -74.112701,,,0,
200848,"HENDERSON AV/PELTON AV",,  40.637661, -74.111099,,,0,
200850,"HENDERSON AV/BARD AV",,  40.638336, -74.107735,,,0,
200853,"HENDERSON AV/DEVON PL",,  40.639683, -74.101639,,,0,
200855,"HENDERSON AV/LAFAYETTE AV",,  40.640652, -74.095177,,,0,
200856,"LAFAYETTE AV/CASSIDY PL",,  40.641739, -74.094986,,,0,
200857,"LAFAYETTE AV/FILLMORE ST",,  40.643139, -74.095413,,,0,
200858,"LAFAYETTE AV/RICHMOND TER",,  40.644459, -74.095795,,,0,
200878,"LAFAYETTE AV/RICHMOND TER",,  40.644493, -74.095955,,,0,
200879,"LAFAYETTE AV/FILLMORE ST",,  40.643505, -74.095673,,,0,
200880,"LAFAYETTE AV/CASSIDY PL",,  40.642303, -74.095306,,,0,
200881,"LAFAYETTE AV/HENDERSON AV",,  40.641113, -74.094948,,,0,
200883,"HENDERSON AV/DEVON PL",,  40.639957, -74.100990,,,0,
200884,"HENDERSON AV/WESTBURY AV",,  40.639301, -74.103706,,,0,
200886,"HENDERSON AV/BARD AV",,  40.638763, -74.107025,,,0,
200888,"HENDERSON AV/PELTON AV",,  40.637833, -74.110466,,,0,
200889,"HENDERSON AV/BEMENT AV",,  40.637634, -74.112335,,,0,
200890,"BEMENT AV/CASTLETON AV",,  40.634872, -74.112350,,,0,
200891,"BEMENT AV/CARY AV",,  40.633366, -74.112053,,,0,
200892,"CARY AV/N BURGHER AV",,  40.633060, -74.114052,,,0,
200893,"CARY AV/BROADWAY",,  40.632687, -74.116920,,,0,
200894,"CARY AV/CAROLINE ST",,  40.632454, -74.119080,,,0,
200895,"CARY AV/ELIZABETH ST",,  40.632282, -74.120651,,,0,
200896,"CARY AV/TAYLOR ST",,  40.632027, -74.122719,,,0,
200897,"CARY AV/CLOVE RD",,  40.631779, -74.124794,,,0,
200898,"POST AV/DRIPROCK ST",,  40.631203, -74.127831,,,0,
200899,"POST AV/JEWETT AV",,  40.630947, -74.130386,,,0,
200900,"POST AV/DECKER AV",,  40.632404, -74.133087,,,0,
200902,"PORT RICHMOND AV/ALBION PL",,  40.634464, -74.135635,,,0,
200915,"MORNINGSTAR RD/DAVID PL",,  40.629589, -74.147522,,,0,
200916,"MORNINGSTAR RD/DIXON AV",,  40.628376, -74.147964,,,0,
200930,"RICHMOND AV/RIVINGTON AV",,  40.597000, -74.162407,,,0,
200966,"MAIN ST/AMBOY RD",,  40.508663, -74.246834,,,0,
200967,"MAIN ST/HYLAN BL",,  40.504238, -74.245308,,,0,
200968,"HYLAN BL/BRIGHTON ST",,  40.504356, -74.243546,,,0,
200969,"HYLAN BL/YETMAN AV",,  40.504719, -74.241730,,,0,
200970,"HYLAN BL/SPRAGUE AV",,  40.505417, -74.238266,,,0,
200971,"HYLAN BL/JOLINE AV",,  40.506077, -74.234978,,,0,
200972,"HYLAN BL/BEDELL AV",,  40.506634, -74.233147,,,0,
200973,"HYLAN BL/PAGE AV",,  40.507721, -74.229576,,,0,
200974,"HYLAN BL/RICHARD AV",,  40.508480, -74.223923,,,0,
200977,"HYLAN BL/SHARROTT AV",,  40.511528, -74.210541,,,0,
200978,"HYLAN BL/WOODVALE AV",,  40.514256, -74.206284,,,0,
200979,"HYLAN BL/BAY VIEW AV",,  40.516457, -74.202873,,,0,
200980,"HYLAN BL/INEZ ST",,  40.518341, -74.199829,,,0,
200981,"HYLAN BL/SEGUINE AV",,  40.519112, -74.196922,,,0,
200982,"HYLAN BL/CORNELIA AV",,  40.522434, -74.190071,,,0,
200983,"HYLAN BL/LUTEN AV",,  40.523239, -74.187828,,,0,
200984,"HYLAN BL/HUGUENOT AV",,  40.523865, -74.186226,,,0,
200985,"HYLAN BL/ARBUTUS AV",,  40.526112, -74.179932,,,0,
200987,"HYLAN BL/POILLON AV",,  40.526623, -74.174385,,,0,
200988,"HYLAN BL/DOLE ST",,  40.526569, -74.172638,,,0,
200990,"HYLAN BL/LIPSETT AV",,  40.526474, -74.168633,,,0,
200991,"HYLAN BL/BARCLAY AV",,  40.526966, -74.166832,,,0,
200992,"HYLAN BL/HOLDRIDGE AV",,  40.527954, -74.164467,,,0,
200993,"HYLAN BL/ARDEN AV",,  40.529427, -74.160934,,,0,
200994,"HYLAN BL/WOODS OF ARDEN RD",,  40.530621, -74.158089,,,0,
200995,"HYLAN BL/HALES AV",,  40.532272, -74.155708,,,0,
201003,"HYLAN BL/NELSON AV",,  40.542587, -74.145569,,,0,
201005,"HYLAN BL/HILLSIDE TER",,  40.545567, -74.142349,,,0,
201006,"HYLAN BL/GREAT KILLS RD",,  40.546558, -74.141029,,,0,
201007,"HYLAN BL/FIELDWAY AV",,  40.548023, -74.139061,,,0,
201008,"HYLAN BL/KEEGANS LA",,  40.549747, -74.136902,,,0,
201009,"HYLAN BL/REDGRAVE AV",,  40.551369, -74.134186,,,0,
201010,"HYLAN BL/BAY TERRACE",,  40.552494, -74.132805,,,0,
201011,"HYLAN BL/JUSTIN AV",,  40.553501, -74.131546,,,0,
201012,"HYLAN BL/GREAT KILLS PARK",,  40.556808, -74.127632,,,0,
201013,"HYLAN BL/CHESTERTON AV",,  40.558010, -74.126335,,,0,
201014,"HYLAN BL/MONTREAL AV",,  40.559101, -74.125153,,,0,
201016,"HYLAN BL/GUYON AV",,  40.560574, -74.119667,,,0,
201017,"HYLAN BL/OAK AV",,  40.562298, -74.117828,,,0,
201020,"HYLAN BL/EBBITTS ST",,  40.566685, -74.113388,,,0,
201022,"HYLAN BL/JACQUES AV",,  40.570900, -74.109123,,,0,
201023,"HYLAN BL/BURBANK AV",,  40.572258, -74.107788,,,0,
201026,"HYLAN BL/ELMTREE AV",,  40.574722, -74.105309,,,0,
201028,"HYLAN BL/MIDLAND AV",,  40.578186, -74.101921,,,0,
201029,"HYLAN BL/HAMDEN AV",,  40.579308, -74.100693,,,0,
201030,"HYLAN BL/ADAMS AV",,  40.580315, -74.099419,,,0,
201031,"HYLAN BL/JEFFERSON AV",,  40.581394, -74.098061,,,0,
201032,"HYLAN BL/SEAVER AV",,  40.583298, -74.095665,,,0,
201033,"HYLAN BL/NAUGHTON AV",,  40.584068, -74.094688,,,0,
201034,"HYLAN BL/BUEL AV",,  40.585411, -74.092995,,,0,
201036,"HYLAN BL/CROMWELL AV",,  40.587826, -74.090775,,,0,
201037,"HYLAN BL/DELAWARE AV",,  40.589218, -74.089554,,,0,
201038,"HYLAN BL/BURGHER AV",,  40.590824, -74.088127,,,0,
201039,"HYLAN BL/BENTON AV",,  40.592464, -74.087143,,,0,
201042,"HYLAN BL/PARKINSON AV",,  40.597946, -74.083199,,,0,
201049,"HYLAN BL/FINGERBOARD RD",,  40.601475, -74.072273,,,0,
201050,"HYLAN BL/PIEDMONT AV",,  40.602749, -74.074120,,,0,
201052,"HYLAN BL/NARROWS RD S",,  40.605293, -74.076561,,,0,
201053,"HYLAN BL/DONLEY AV",,  40.607605, -74.076210,,,0,
201054,"HYLAN BL/REYNOLDS ST",,  40.609802, -74.074318,,,0,
201055,"HYLAN BL/TOMPKINS AV",,  40.611374, -74.071220,,,0,
201059,"TOMPKINS AV/TOWNSEND AV",,  40.618420, -74.075432,,,0,
201060,"TOMPKINS AV/VANDERBILT AV",,  40.620476, -74.077148,,,0,
201061,"TOMPKINS AV/HILL ST",,  40.622318, -74.078339,,,0,
201062,"TOMPKINS AV/BROAD ST",,  40.624504, -74.079460,,,0,
201064,"VAN DUZER ST/BEACH ST",,  40.629185, -74.079430,,,0,
201066,"VAN DUZER ST/GRANT ST",,  40.633728, -74.076347,,,0,
201077,"ST PAULS AV/VAN DUZER ST",,  40.637630, -74.078049,,,0,
201078,"ST PAULS AV/SWAN ST",,  40.634613, -74.078606,,,0,
201080,"ST PAULS AV/CEBRA AV",,  40.630413, -74.081352,,,0,
201081,"BEACH ST/VAN DUZER ST",,  40.628967, -74.079903,,,0,
201082,"BEACH ST/UNION PL",,  40.627758, -74.077660,,,0,
201083,"CANAL ST/WRIGHT ST",,  40.626656, -74.078209,,,0,
201084,"TOMPKINS AV/BROAD ST",,  40.624298, -74.079529,,,0,
201085,"TOMPKINS AV/HILL ST",,  40.621647, -74.078178,,,0,
201086,"TOMPKINS AV/VANDERBILT AV",,  40.620232, -74.077110,,,0,
201087,"TOMPKINS AV/TOWNSEND AV",,  40.618641, -74.075752,,,0,
201088,"TOMPKINS AV/CHESTNUT AV",,  40.615307, -74.073448,,,0,
201090,"HYLAN BL/VAUGHN ST",,  40.611313, -74.071838,,,0,
201092,"HYLAN BL/DONLEY AV",,  40.607693, -74.077011,,,0,
201093,"OLGA PL/POUCH TER",,  40.603912, -74.076286,,,0,
201094,"HYLAN BL/PIEDMONT AV",,  40.602734, -74.074455,,,0,
201096,"HYLAN BL/W FINGERBOARD RD",,  40.600098, -74.072212,,,0,
201102,"HYLAN BL/PARKINSON AV",,  40.597828, -74.084160,,,0,
201104,"HYLAN BL/REID AV",,  40.593834, -74.086861,,,0,
201105,"HYLAN BL/COOPER AV",,  40.592514, -74.087410,,,0,
201106,"HYLAN BL/BURGHER AV",,  40.590466, -74.088799,,,0,
201107,"HYLAN BL/DELAWARE AV",,  40.588802, -74.090256,,,0,
201108,"HYLAN BL/CROMWELL AV",,  40.587444, -74.091461,,,0,
201109,"HYLAN BL/SEAVIEW AV",,  40.586365, -74.092422,,,0,
201110,"HYLAN BL/BUEL AV",,  40.585079, -74.093788,,,0,
201112,"HYLAN BL/SEAVER AV",,  40.582920, -74.096512,,,0,
201113,"HYLAN BL/JEFFERSON AV",,  40.581093, -74.098808,,,0,
201114,"HYLAN BL/ADAMS AV",,  40.580048, -74.100128,,,0,
201115,"HYLAN BL/HAMDEN AV",,  40.578991, -74.101456,,,0,
201117,"HYLAN BL/LINCOLN AV",,  40.576290, -74.104088,,,0,
201118,"HYLAN BL/BANCROFT AV",,  40.574207, -74.106171,,,0,
201119,"HYLAN BL/OTIS AV",,  40.573063, -74.107315,,,0,
201120,"HYLAN BL/BURBANK AV",,  40.571945, -74.108444,,,0,
201121,"HYLAN BL/NEW DORP LA",,  40.570290, -74.110123,,,0,
201122,"HYLAN BL/ROSE AV",,  40.569149, -74.111259,,,0,
201123,"HYLAN BL/STERLING AV",,  40.568027, -74.112404,,,0,
201124,"HYLAN BL/LINDBERGH AV",,  40.566860, -74.113579,,,0,
201125,"HYLAN BL/CANNON BL",,  40.565170, -74.115265,,,0,
201126,"HYLAN BL/TYSENS LA",,  40.563740, -74.116768,,,0,
201127,"HYLAN BL/OAK AV",,  40.561954, -74.118546,,,0,
201128,"HYLAN BL/GUYON AV",,  40.560211, -74.120438,,,0,
201129,"HYLAN BL/CHAMPLAIN AV",,  40.559685, -74.124306,,,0,
201130,"HYLAN BL/MONTREAL AV",,  40.558758, -74.125885,,,0,
201131,"HYLAN BL/CURRIE AV",,  40.557442, -74.127335,,,0,
201132,"HYLAN BL/BUFFALO ST",,  40.556396, -74.128471,,,0,
201133,"HYLAN BL/BAY TER",,  40.552292, -74.133507,,,0,
201134,"HYLAN BL/BAY TER",,  40.552181, -74.133575,,,0,
201135,"HYLAN BL/REDGRAVE AV",,  40.551178, -74.134979,,,0,
201136,"HYLAN BL/KEEGANS LA",,  40.549435, -74.137802,,,0,
201137,"HYLAN BL/FIELDWAY AV",,  40.547672, -74.139908,,,0,
201138,"HYLAN BL/GREAT KILLS RD",,  40.546295, -74.141769,,,0,
201139,"HYLAN BL/HILLSIDE TER",,  40.545288, -74.143082,,,0,
201141,"HYLAN BL/NELSON AV",,  40.542229, -74.146248,,,0,
201171,"HYLAN BL/HALES AV",,  40.531933, -74.156349,,,0,
201172,"HYLAN BL/WOODS OF ARDEN RD",,  40.530495, -74.158951,,,0,
201173,"HYLAN BL/ARDEN AV",,  40.529316, -74.161758,,,0,
201174,"HYLAN BL/HOLDRIDGE AV",,  40.527836, -74.165298,,,0,
201175,"HYLAN BL/BARCLAY AV",,  40.526859, -74.167679,,,0,
201176,"HYLAN BL/LIPSETT AV",,  40.526676, -74.169579,,,0,
201177,"HYLAN BL/LIPSETT AV",,  40.526768, -74.172585,,,0,
201178,"HYLAN BL/POILLON AV",,  40.526852, -74.175232,,,0,
201179,"HYLAN BL/WENDY DR",,  40.526798, -74.178261,,,0,
201181,"HYLAN BL/HUGUENOT AV",,  40.523956, -74.186501,,,0,
201182,"HYLAN BL/LUTEN AV",,  40.523121, -74.188652,,,0,
201183,"HYLAN BL/CORNELIA AV",,  40.522526, -74.190445,,,0,
201184,"HYLAN BL/SEGUINE AV",,  40.519245, -74.196960,,,0,
201185,"HYLAN BL/INEZ ST",,  40.518326, -74.200317,,,0,
201186,"HYLAN BL/BAYVIEW AV",,  40.516804, -74.202705,,,0,
201187,"HYLAN BL/WOODVALE AV",,  40.514309, -74.206619,,,0,
201188,"HYLAN BL/SHARROTT AV",,  40.511940, -74.210320,,,0,
201189,"HYLAN BL/KENNY RD",,  40.510231, -74.215759,,,0,
201190,"HYLAN BL/CUNNINGHAM RD",,  40.509762, -74.217911,,,0,
201191,"HYLAN BL/RICHARD AV",,  40.508720, -74.223579,,,0,
201192,"HYLAN BL/PAGE AV",,  40.507870, -74.229897,,,0,
201193,"HYLAN BL/BEDELL AV",,  40.506882, -74.232979,,,0,
201194,"HYLAN BL/JOLINE AV",,  40.506298, -74.234779,,,0,
201195,"HYLAN BL/SPRAGUE AV",,  40.505650, -74.238014,,,0,
201196,"HYLAN BL/BRIGHTON ST",,  40.504578, -74.243355,,,0,
201198,"HYLAN BL/CARTERET ST",,  40.503864, -74.246918,,,0,
201220,"FINGERBOARD RD/HYLAN BL",,  40.601574, -74.071930,,,0,
201221,"FINGERBOARD RD/CLEVELAND PL",,  40.603275, -74.069374,,,0,
201222,"FINGERBOARD RD/LINCOLN PL",,  40.604736, -74.068779,,,0,
201223,"FINGERBOARD RD/TOMPKINS AV",,  40.606949, -74.067146,,,0,
201224,"TOMPKINS AV/BELAIR RD",,  40.609077, -74.069016,,,0,
201225,"TOMPKINS AV/HYLAN BL",,  40.611286, -74.070915,,,0,
201235,"BEACH ST/VAN DUZER ST",,  40.628841, -74.079407,,,0,
201236,"CEBRA AV/ST PAULS AV",,  40.630619, -74.081627,,,0,
201237,"CEBRA AV/WARD AV",,  40.632534, -74.083618,,,0,
201238,"CEBRA AV/VICTORY BL",,  40.633972, -74.085579,,,0,
201241,"JERSEY ST/SCRIBNER AV",,  40.637791, -74.086967,,,0,
201256,"RICHMOND TER/ST GEORGE FERRY",,  40.642921, -74.075478,,,0,
201269,"JERSEY ST/CASTLETON AV",,  40.636471, -74.085510,,,0,
201271,"CEBRA AV/VICTORY BL",,  40.633961, -74.085907,,,0,
201272,"CEBRA AV/WARD AV",,  40.632011, -74.083267,,,0,
201273,"CEBRA AV/ST PAULS AV",,  40.630531, -74.081741,,,0,
201282,"TOMPKINS AV/ST MARYS AV",,  40.613789, -74.072304,,,0,
201283,"TOMPKINS AV/HYLAN BL",,  40.611259, -74.071114,,,0,
201284,"TOMPKINS AV/BELAIR RD",,  40.609440, -74.069481,,,0,
201285,"TOMPKINS AV/FINGERBOARD RD",,  40.606503, -74.066849,,,0,
201286,"FINGERBOARD RD/LINCOLN PL",,  40.604931, -74.069077,,,0,
201288,"FINGERBOARD RD/GRASMERE DR",,  40.601879, -74.071663,,,0,
201289,"SAND LA/HYLAN BL",,  40.598236, -74.072090,,,0,
201291,"MC CLEAN AV/LINWOOD AV",,  40.596111, -74.072525,,,0,
201294,"MC CLEAN AV/MALLORY AV",,  40.594284, -74.078171,,,0,
201315,"DECKER AV/PALMER AV",,  40.630524, -74.134743,,,0,
201316,"DECKER AV/CATHERINE ST",,  40.628544, -74.137093,,,0,
201317,"DECKER AV/BEEKMAN ST",,  40.627544, -74.138199,,,0,
201318,"DECKER AV/HAGAMAN PL",,  40.625919, -74.140175,,,0,
201319,"DECKER AV/FOREST AV",,  40.624702, -74.141663,,,0,
201320,"WILLOWBROOK RD/FOREST AV",,  40.624683, -74.144142,,,0,
201321,"WILLOWBROOK RD/HOUSTON ST",,  40.622635, -74.144409,,,0,
201322,"WILLOWBROOK RD/VEDDER AV",,  40.620785, -74.144653,,,0,
201323,"WILLOWBROOK RD/DEVENS ST",,  40.619179, -74.144943,,,0,
201324,"WILLOWBROOK RD/WATCHOGUE RD",,  40.617054, -74.145203,,,0,
201325,"WATCHOGUE RD/CRYSTAL AV",,  40.616493, -74.142052,,,0,
201326,"WATCHOGUE RD/GLASCOE AV",,  40.616322, -74.140465,,,0,
201356,"BRADLEY AV/PURDY AV",,  40.610367, -74.132385,,,0,
201357,"BRADLEY AV/N GANNON AV",,  40.607891, -74.132179,,,0,
201358,"BRADLEY AV/WESTWOOD AV",,  40.605690, -74.131851,,,0,
201359,"BRADLEY AV/WILLOWBROOK RD",,  40.603798, -74.131638,,,0,
201360,"BRADLEY AV/HAROLD ST",,  40.601524, -74.131363,,,0,
201363,"BRIELLE AV/ROANOKE ST",,  40.597130, -74.133156,,,0,
201366,"BRIELLE AV/ROCKLAND AV",,  40.589138, -74.138741,,,0,
201369,"ROCKLAND AV/MEISNER AV",,  40.582630, -74.130371,,,0,
