,stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
76,200111,FR CAPODANNO BL/DELAWARE AV,,40.582203,-74.074524,,,0,
77,200113,FR CAPODANNO BL/BURGHER AV,,40.58358,-74.073128,,,0,
78,200114,FR CAPODANNO BL/EVERGREEN AV,,40.584103000000006,-74.072609,,,0,
79,200115,FR CAPODANNO BL/SAND LA,,40.590435,-74.066437,,,0,
80,200119,OLYMPIA BL/BIONIA AV,,40.592464,-74.072624,,,0,
81,200120,OLYMPIA BL/KENSINGTON ST,,40.591373,-74.074577,,,0,
82,200121,OLYMPIA BL/NORWAY AV,,40.590603,-74.076607,,,0,
83,200122,NORWAY AV/FOCH AV,,40.592285,-74.077736,,,0,
84,200123,NORWAY AV/MC CLEAN AV,,40.593734999999995,-74.07866700000001,,,0,
85,200124,MC CLEAN AV/LAMPORT BL,,40.594345000000004,-74.077492,,,0,
86,200125,MC CLEAN AV/KENSINGTON AV,,40.594883,-74.075882,,,0,
87,200126,MC CLEAN AV/BIONIA AV,,40.595432,-74.074188,,,0,
88,200127,MC CLEAN AV/LINWOOD AV,,40.595943,-74.072746,,,0,
89,200128,MC CLEAN AV/SAND LA,,40.596786,-74.070099,,,0,
90,200129,MC CLEAN AV/MILLS AV,,40.59721,-74.068748,,,0,
91,200131,MC CLEAN AV/OCEAN AV,,40.598526,-74.064812,,,0,
92,200132,LILY POND AV/MC CLEAN AV,,40.599154999999996,-74.063835,,,0,
93,200135,SCHOOL RD/TOMPKINS AV,,40.605125,-74.065071,,,0,
94,200136,SCHOOL RD/D TORRECELLI ST,,40.606007,-74.063171,,,0,
95,200137,BAY ST/SEA GATE RD,,40.607704,-74.061256,,,0,
96,200139,BAY ST/NEW LA,,40.611504,-74.064133,,,0,
97,200140,BAY ST/HYLAN BL,,40.613997999999995,-74.065903,,,0,
98,200142,BAY ST/LYNHURST AV,,40.618443,-74.069244,,,0,
99,200144,BAY ST/TOWNSEND AV,,40.621414,-74.071617,,,0,
100,200145,BAY ST/VANDERBILT AV,,40.622859999999996,-74.072746,,,0,
101,200146,BAY ST/THOMPSON ST,,40.625908,-74.075119,,,0,
102,200147,BAY ST/WATER ST,,40.627083,-74.07582099999999,,,0,
103,200148,BAY ST/PROSPECT ST,,40.628479,-74.076385,,,0,
104,200149,BAY ST/WAVE ST,,40.629791,-74.076622,,,0,
105,200151,BAY ST/GRANT ST,,40.633278000000004,-74.07513399999999,,,0,
106,200152,BAY ST/HANNAH ST,,40.635887,-74.075638,,,0,
107,200153,BAY ST/VICTORY BL,,40.63752,-74.075958,,,0,
108,200154,BAY ST/SLOSSON TE,,40.6395,-74.075424,,,0,
109,200157,MIDLAND AV/RICHMOND RD,,40.581974,-74.109993,,,0,
110,200159,MIDLAND AV/CLAWSON ST,,40.578765999999995,-74.103996,,,0,
111,200160,MIDLAND AV/EDISON ST,,40.579601000000004,-74.10554499999999,,,0,
112,200161,MIDLAND AV/HYLAN BL,,40.577698,-74.10198199999999,,,0,
113,200163,FR CAPODANNO BL/DOTY AV,,40.592377,-74.06398,,,0,
114,200165,FR CAPODANNO BL/OCEAN AV,,40.595046999999994,-74.06280500000001,,,0,
115,200166,FR CAPODANNO BL/OCEAN AV,,40.596958,-74.062027,,,0,
116,200170,LILY POND AV/MC CLEAN AV,,40.598595,-74.06366700000001,,,0,
117,200171,FR CAPODANNO BL/ROBIN RD,,40.595703,-74.062607,,,0,
118,200173,FR CAPODANNO BL/DOTY AV,,40.592148,-74.064667,,,0,
119,200176,BAY ST/NICK LAPORTE PL,,40.641872,-74.075699,,,0,
120,200177,BAY ST/CENTRAL AV,,40.638756,-74.075867,,,0,
121,200178,BAY ST/VICTORY BL,,40.63752,-74.076202,,,0,
122,200180,BAY ST/GRANT ST,,40.632903999999996,-74.07558399999999,,,0,
123,200181,BAY ST/WILLIAM ST,,40.630615,-74.076714,,,0,
124,200183,BAY ST/PROSPECT ST,,40.628616,-74.076553,,,0,
125,200184,BAY ST/WATER ST,,40.626765999999996,-74.07579,,,0,
126,200185,BAY ST/BROAD ST,,40.625755,-74.07518,,,0,
127,200187,BAY ST/VANDERBILT AV,,40.622173,-74.072411,,,0,
128,200188,BAY ST/TOWNSEND AV,,40.621196999999995,-74.07164,,,0,
129,200189,BAY ST/EDGEWATER ST,,40.620155,-74.070847,,,0,
130,200190,BAY ST/WILLOW AV,,40.618717,-74.069633,,,0,
131,200191,BAY ST/CHESTNUT AV,,40.617252,-74.068565,,,0,
132,200192,BAY ST/ST MARYS AV,,40.61602,-74.067657,,,0,
133,200193,BAY ST/HYLAN BL,,40.613789000000004,-74.06600999999999,,,0,
134,200194,BAY ST/ST JOHNS AV,,40.611923,-74.06462900000001,,,0,
135,200195,BAY ST/FINGERBOARD RD,,40.609066,-74.062523,,,0,
136,200196,BAY ST/LYMAN AV,,40.607471000000004,-74.061348,,,0,
137,200197,SCHOOL RD/DENNIS TORRICELLI ST,,40.605839,-74.063965,,,0,
138,200198,SCHOOL RD/TOMPKINS AV,,40.604935,-74.065605,,,0,
139,200200,LILY POND AV/MAJOR AV,,40.600266,-74.064789,,,0,
140,200201,MC CLEAN AV/LILY POND AV,,40.598843,-74.064217,,,0,
141,200202,CLOVE RD/CLOVE LAKE PARK,,40.619282,-74.10650600000001,,,0,
142,200203,MC CLEAN AV/MILLS AV,,40.597256,-74.06903100000001,,,0,
143,200204,SAND LA/McCLEAN AV,,40.596809,-74.070572,,,0,
144,200206,MC CLEAN AV/HICKORY AV,,40.595585,-74.074127,,,0,
145,200207,MC CLEAN AV/JEROME AV,,40.595039,-74.075783,,,0,
146,200210,NORWAY AV/OLYMPIA BL,,40.590828,-74.076965,,,0,
147,200211,OLYMPIA BL/MCLAUGHLIN ST,,40.591595,-74.073883,,,0,
148,200218,FR CAPODANNO BL/BURGHER AV,,40.583702,-74.07328000000001,,,0,
149,200219,FR CAPODANNO BL/ATLANTIC AV,,40.583065000000005,-74.073944,,,0,
150,200220,FR CAPODANNO BL/DELAWARE AV,,40.582316999999996,-74.07470699999999,,,0,
151,200223,FR CAPADONNO BL/SEAVIEW AV,,40.579468,-74.07770500000001,,,0,
152,200224,FR CAPODANNO BL/BUEL AV,,40.57803,-74.079247,,,0,
153,200225,FR CAPODANNO BL/NAUGHTON AV,,40.576996,-74.081032,,,0,
154,200226,FR CAPODANNO BL/SLATER BL,,40.576309,-74.082329,,,0,
155,200228,FR CAPODANNO BL/JEFFERSON AV,,40.574017,-74.08626600000001,,,0,
156,200233,MIDLAND AV/FREEBORN ST,,40.572987,-74.094215,,,0,
157,200234,MIDLAND AV/MORELAND ST,,40.574688,-74.09729,,,0,
158,200235,MIDLAND AV/MASON AV,,40.575480999999996,-74.098602,,,0,
159,200236,MIDLAND AV/BOUNDARY AV,,40.577042,-74.100761,,,0,
160,200237,HYLAN BL/MIDLAND AV,,40.577740000000006,-74.102676,,,0,
161,200238,LINCOLN AV/GRANT PL,,40.577099,-74.104736,,,0,
162,200240,LINCOLN AV/S RAILROAD AV,,40.579556,-74.10883299999999,,,0,
163,200242,LINCOLN AV/RICHMOND RD,,40.581245,-74.111992,,,0,
164,200244,GRANDVIEW AV/BRABANT ST,,40.632008,-74.16516899999999,,,0,
165,200245,BRABANT ST/LOCKMAN AV,,40.631561,-74.161324,,,0,
166,200246,BRABANT ST/UNION AV,,40.631329,-74.158333,,,0,
167,200247,WALLOON ST/MAPLE PY,,40.632412,-74.156601,,,0,
168,200248,DE RUYTER PL/VAN PELT AV,,40.631207,-74.155495,,,0,
169,200249,WALKER ST/VAN NAME AV,,40.631863,-74.15383100000001,,,0,
170,200250,WALKER ST/SIMONSON AV,,40.631687,-74.151794,,,0,
171,200251,WALKER ST/MORNINGSTAR RD,,40.631088,-74.147141,,,0,
172,200252,MORNINGSTAR RD/KALVER PL,,40.632599,-74.146286,,,0,
173,200254,INNIS ST/JOHN ST,,40.633949,-74.143829,,,0,
174,200255,INNIS ST/NICHOLAS AV,,40.633423,-74.141754,,,0,
175,200256,NICHOLAS AV/CHARLES AV,,40.634979,-74.140648,,,0,
176,200257,NICHOLAS AV/CASTLETON AV,,40.636066,-74.140182,,,0,
177,200259,CASTLETON AV/HEBERTON AV,,40.634995,-74.13282,,,0,
178,200260,CASTLETON AV/PORT RICHMOND AV,,40.635937,-74.135063,,,0,
179,200261,CASTLETON AV/JEWETT AV,,40.63364,-74.129646,,,0,
180,200263,CASTLETON AV/TAYLOR ST,,40.634048,-74.122726,,,0,
181,200264,CASTLETON AV/ELIZABETH ST,,40.634232,-74.12026999999999,,,0,
182,200265,CASTLETON AV/CAROLINE ST,,40.634335,-74.118988,,,0,
183,200266,CASTLETON AV/BROADWAY,,40.634499,-74.117325,,,0,
184,200267,CASTLETON AV/N BURGHER AV,,40.634708,-74.114632,,,0,
185,200268,CASTLETON AV/BEMENT AV,,40.634696999999996,-74.112427,,,0,
186,200269,CASTLETON AV/OAKLAND AV,,40.634678,-74.11083199999999,,,0,
187,200270,CASTLETON AV/DAVIS AV,,40.634646999999994,-74.108528,,,0,
188,200271,CASTLETON AV/BARD AV,,40.634644,-74.106163,,,0,
189,200272,CASTLETON AV/KISSEL AV,,40.634636,-74.104698,,,0,
190,200273,CASTLETON AV/HUNTER PL,,40.634464,-74.101791,,,0,
191,200274,CASTLETON AV/RANDALL AV,,40.633976000000004,-74.09906,,,0,
192,200275,CASTLETON AV/BRIGHTON AV,,40.633922999999996,-74.09774,,,0,
193,200276,CASTLETON AV/HAVENWOOD RD,,40.633114,-74.095772,,,0,
194,200278,CASTLETON AV/WOODSTOCK AV,,40.632641,-74.090088,,,0,
195,200279,CASTLETON AV/WEBSTER AV,,40.634254,-74.087654,,,0,
196,200280,CASTLETON AV/CEBRA AV,,40.634705,-74.08645600000001,,,0,
197,200281,CASTLETON AV/JERSEY ST,,40.636097,-74.085228,,,0,
198,200284,VICTORY BL/VAN DUZER ST,,40.638145,-74.078239,,,0,
199,200285,BAY ST/VICTORY BL,,40.637543,-74.075897,,,0,
200,200292,VICTORY BL/BAY ST,,40.637833,-74.07674399999999,,,0,
201,200293,VICTORY BL/MONTGOMERY AV,,40.638081,-74.077682,,,0,
202,200297,CASTLETON AV/CEBRA AV,,40.634636,-74.086739,,,0,
203,200298,CASTLETON AV/GLEN AV,,40.633091,-74.089989,,,0,
204,200299,CASTLETON AV/HARBOR VIEW CT,,40.633415,-74.092178,,,0,
205,200300,CASTLETON AV/HAVENWOOD RD,,40.633236,-74.095413,,,0,
206,200301,CASTLETON AV/BRIGHTON AV,,40.634045,-74.097664,,,0,
207,200302,CASTLETON AV/N RANDALL AV,,40.634228,-74.099762,,,0,
208,200303,CASTLETON AV/CONYINGHAM AV,,40.634644,-74.102074,,,0,
209,200304,CASTLETON AV/KISSEL AV,,40.634762,-74.105026,,,0,
210,200306,CASTLETON AV/BARD AV,,40.634803999999995,-74.10629300000001,,,0,
211,200307,CASTLETON AV/DAVIS AV,,40.634777,-74.108559,,,0,
212,200308,CASTLETON AV/BEMENT AV,,40.634792,-74.111839,,,0,
213,200309,CASTLETON AV/N BURGHER AV,,40.634811,-74.11440999999999,,,0,
214,200310,CASTLETON AV/BROADWAY,,40.634598,-74.117661,,,0,
215,200311,CASTLETON AV/CAROLINE ST,,40.634487,-74.11927800000001,,,0,
216,200312,CASTLETON AV/BARKER ST,,40.634239,-74.121613,,,0,
217,200313,CASTLETON AV/TAYLOR ST,,40.634106,-74.12344399999999,,,0,
218,200314,CASTLETON AV/CLOVE RD,,40.633919,-74.125847,,,0,
219,200315,CASTLETON AV/JEWETT AV,,40.63385,-74.129761,,,0,
220,200316,CASTLETON AV/HEBERTON AV,,40.63501,-74.132408,,,0,
221,200317,CASTLETON AV/PORT RICHMOND AV,,40.636051,-74.134819,,,0,
222,200318,CASTLETON AV/SHARPE AV,,40.636162,-74.137703,,,0,
223,200319,CASTLETON AV/NICHOLAS AV,,40.636238,-74.139946,,,0,
224,200320,NICHOLAS AV/CHARLES AV,,40.6353,-74.140701,,,0,
225,200322,INNIS ST/ST JOSEPH AV,,40.633781,-74.14254,,,0,
226,200323,INNIS ST/EATON PL,,40.634502000000005,-74.144638,,,0,
227,200327,WALKER ST/PULASKI AV,,40.63147,-74.148201,,,0,
228,200329,WALKER ST/SIMONSON AV,,40.631931,-74.152588,,,0,
229,200330,WALKER ST/VAN PELT AV,,40.632111,-74.155022,,,0,
230,200331,LINDEN AV/VAN PELT AV,,40.633873,-74.155556,,,0,
231,200332,MAPLE PY/WALLOON ST,,40.632725,-74.156616,,,0,
232,200333,UNION AV/BRABANT ST,,40.631653,-74.158302,,,0,
233,200334,BRABANT ST/LOCKMAN AV,,40.631737,-74.162109,,,0,
234,200335,BRABANT ST/GRANDVIEW AV,,40.632202,-74.16508499999999,,,0,
235,200340,RICHMOND RD/ENFIELD PL,,40.576202,-74.12606,,,0,
236,200341,RICHMOND RD/MC CULLY AV,,40.574684000000005,-74.12957,,,0,
237,200342,RICHMOND RD/HITCHCOCK AV,,40.574024,-74.131294,,,0,
238,200343,RICHMOND RD/WILDER AV,,40.573196,-74.134987,,,0,
239,200350,ARTHUR KILL RD/CENTER ST,,40.571815,-74.147224,,,0,
240,200357,GIFFORDS LA/BARLOW AV,,40.559074,-74.15385400000001,,,0,
241,200358,GIFFORDS LA/LEVERETTE AV,,40.557034,-74.152946,,,0,
242,200359,GIFFORDS LA/WOODLAND AV,,40.555302000000005,-74.152176,,,0,
243,200361,NELSON AV/AMBOY RD,,40.550036999999996,-74.150986,,,0,
244,200362,NELSON AV/BELDEN ST,,40.547199,-74.149918,,,0,
245,200363,NELSON AV/HILLCREST ST,,40.544922,-74.148605,,,0,
246,200364,NELSON AV/DRIGGS ST,,40.543518,-74.14768199999999,,,0,
247,200367,HYLAN BL/OSBORNE AV,,40.539684,-74.14850600000001,,,0,
248,200368,HYLAN BL/ARMSTRONG AV,,40.537521000000005,-74.150391,,,0,
249,200371,RICHMOND AV/HYLAN BL,,40.534569,-74.154335,,,0,
250,200372,RICHMOND AV/KING ST,,40.535579999999996,-74.156181,,,0,
251,200374,RICHMOND AV/SYCAMORE ST,,40.540195000000004,-74.161186,,,0,
252,200375,RICHMOND AV/OAKDALE ST,,40.541832,-74.16272,,,0,
253,200377,RICHMOND AV/ELTINGVILLE BL,,40.544189,-74.16503900000001,,,0,
254,200378,RICHMOND AV/WILSON AV,,40.545738,-74.16573299999999,,,0,
255,200379,RICHMOND AV/BARTLETT AV,,40.547585,-74.166451,,,0,
256,200380,RICHMOND AV/MEMPHIS AV,,40.549507,-74.167229,,,0,
257,200381,RICHMOND AV/KATAN AV,,40.550877,-74.167542,,,0,
258,200382,RICHMOND AV/GENESEE AV,,40.552799,-74.167961,,,0,
259,200383,RICHMOND AV/LEVERETT AV,,40.555256,-74.16851,,,0,
260,200384,RICHMOND AV/BARLOW AV,,40.557308,-74.168968,,,0,
261,200385,RICHMOND AV/GURLEY AV,,40.559025,-74.16935,,,0,
262,200386,ELTINGVILLE/TRANSIT CENTER,,40.561035,-74.1707,,,0,
263,200387,YUKON AV/WATCHMANS OFFICE,,40.574886,-74.165154,,,0,
264,200388,YUKON AV/KMART DWY,,40.575634,-74.166733,,,0,
265,200389,YUKON AV/RICHMOND AV,,40.576977,-74.169411,,,0,
266,200391,RING RD/MACYS PLATINUM AV,,40.585079,-74.166664,,,0,
267,200392,RICHMOND AV/RICHMOND HILL RD,,40.589016,-74.167397,,,0,
268,200393,RICHMOND AV/NOME AV,,40.590878000000004,-74.165352,,,0,
269,200394,RICHMOND AV/DRAPER PL S,,40.592571,-74.163025,,,0,
270,200395,RICHMOND AV/ROCKLAND AV,,40.595631,-74.161835,,,0,
271,200397,RICHMOND AV/AMSTERDAM PL,,40.600838,-74.162933,,,0,
272,200399,RICHMOND AV/ETON PL,,40.604488,-74.162308,,,0,
273,200400,RICHMOND AV/VICTORY BL,,40.607535999999996,-74.162315,,,0,
274,200401,RICHMOND AV/MORANI ST,,40.610073,-74.160126,,,0,
275,200403,RICHMOND AV/W CASWELL AV,,40.6166,-74.156448,,,0,
276,200406,RICHMOND AV/VEDDER AV,,40.62262,-74.149612,,,0,
277,200407,FOREST AV/RICHMOND AV,,40.624966,-74.148422,,,0,
278,200408,FOREST AV/WILLOWBROOK RD,,40.624809,-74.144669,,,0,
279,200409,PORT RICHMOND AV/SMITH PL,,40.626461,-74.142471,,,0,
280,200410,PORT RICHMOND AV/ORANGE AV,,40.628368,-74.141823,,,0,
281,200411,PORT RICHMOND AV/BEEKMAN ST,,40.62936,-74.1408,,,0,
282,200412,PORT RICHMOND AV/CATHERINE ST,,40.630417,-74.139534,,,0,
283,200413,PORT RICHMOND AV/HOMESTEAD AV,,40.631648999999996,-74.138153,,,0,
284,200414,PORT RICHMOND AV/HATFIELD PL,,40.632877,-74.136848,,,0,
285,200416,PORT RICHMOND AV/HARRISON AV,,40.636596999999995,-74.134224,,,0,
286,200417,PORT RICHMOND AV/BENNETT ST,,40.638382,-74.13290400000001,,,0,
287,200426,PORT RICHMOND AV/ANN ST,,40.638744,-74.13295699999999,,,0,
288,200427,PORT RICHMOND AV/HARRISON AV,,40.636459,-74.134659,,,0,
289,200428,PORT RICHMOND AV/CHARLES AV,,40.634724,-74.135773,,,0,
290,200430,PORT RICHMOND AV/BLACKFORD AV,,40.631527,-74.138634,,,0,
291,200432,PORT RICHMOND AV/ORANGE AV,,40.628634999999996,-74.141869,,,0,
292,200434,FOREST AV/RICHMOND AV,,40.625217,-74.148987,,,0,
293,200437,RICHMOND AV/VEDDER AV,,40.622271999999995,-74.15038299999999,,,0,
294,200438,RICHMOND AV/BARON HIRSCH CEM,,40.620197,-74.153351,,,0,
295,200439,RICHMOND AV/JULES DR,,40.61829,-74.155594,,,0,
296,200440,RICHMOND AV/GOETHALS RD N,,40.616463,-74.156868,,,0,
297,200441,RICHMOND AV/LAMBERTS LA,,40.614596999999996,-74.157669,,,0,
298,200442,RICHMOND AV/LANDER AV,,40.612854,-74.15907299999999,,,0,
299,200443,RICHMOND AV/MERRILL AV,,40.609947,-74.160461,,,0,
300,200444,RICHMOND AV/VICTORY BL,,40.607018,-74.162483,,,0,
301,200446,RICHMOND AV/CARNEGIE AV,,40.604103,-74.162727,,,0,
302,200447,RICHMOND AV/SIGNS RD,,40.601349,-74.163383,,,0,
303,200450,RICHMOND AV/DRAPER PL,,40.595181,-74.161987,,,0,
304,200451,RICHMOND AV/TRAVIS AV,,40.593113,-74.162735,,,0,
305,200452,RICHMOND AV/NOME AV,,40.590571999999995,-74.166191,,,0,
306,200453,RICHMOND AV/RICHMOND HILL RD,,40.588654,-74.168144,,,0,
307,200454,RING RD/MACYS PLATINUM AV,,40.584949,-74.166916,,,0,
308,200455,RING RD/SEARS PLATINUM AV,,40.57996,-74.168526,,,0,
309,200456,YUKON AV/RICHMOND AV,,40.576622,-74.169037,,,0,
310,200457,YUKON AV/KMART DWY,,40.575645,-74.167152,,,0,
311,200459,RICHMOND AV/FOREST HILL RD,,40.570434999999996,-74.170029,,,0,
312,200460,ELTINGVILLE/TRANSIT CENTER,,40.560669,-74.171165,,,0,
313,200461,RICHMOND AV/DRUMGOOLE RD E,,40.560036,-74.169861,,,0,
314,200462,RICHMOND AV/BARLOW AV,,40.556683,-74.169037,,,0,
315,200463,RICHMOND AV/LEVERETT AV,,40.554913,-74.168648,,,0,
316,200466,RICHMOND AV/KATAN AV,,40.550243,-74.167603,,,0,
317,200467,RICHMOND AV/MEMPHIS AV,,40.548862,-74.16729699999999,,,0,
318,200468,RICHMOND AV/SERRELL AV,,40.547527,-74.166687,,,0,
319,200469,RICHMOND AV/WILSON AV,,40.545094,-74.165756,,,0,
320,200470,RICHMOND AV/ELTINGVILLE BL,,40.544067,-74.165199,,,0,
321,200471,RICHMOND AV/AMBOY RD,,40.54295,-74.164001,,,0,
322,200472,RICHMOND AV/OAKDALE ST,,40.541199,-74.162369,,,0,
323,200473,RICHMOND AV/SYCAMORE ST,,40.539604,-74.160866,,,0,
324,200474,RICHMOND AV/KOCH BL,,40.538028999999995,-74.159386,,,0,
325,200475,RICHMOND AV/SHIRLEY AV,,40.536964000000005,-74.158394,,,0,
326,200476,RICHMOND AV/KING ST,,40.535109999999996,-74.155663,,,0,
327,200479,HYLAN BL/WINCHESTER AV,,40.535599,-74.152275,,,0,
328,200480,HYLAN BL/LITTLEFIELD AV,,40.536514000000004,-74.15121500000001,,,0,
329,200484,NELSON AV/HYLAN BL,,40.542675,-74.146088,,,0,
330,200486,NELSON AV/MONTICELLO TER,,40.545059,-74.148537,,,0,
331,200487,NELSON AV/BELDEN ST,,40.547413,-74.14986400000001,,,0,
332,200488,NELSON AV/AMBOY RD,,40.549873,-74.150665,,,0,
333,200490,GIFFORDS LA/KATAN AV,,40.553551,-74.15119200000001,,,0,
334,200491,GIFFORDS LA/GIBSON AV,,40.555679,-74.152214,,,0,
335,200492,GIFFORDS LA/LEVERETT AV,,40.557167,-74.15275600000001,,,0,
336,200496,ARTHUR KILL RD/GIFFORDS LA,,40.563969,-74.155579,,,0,
337,200507,RICHMOND RD/WILDER AV,,40.573192999999996,-74.134277,,,0,
